p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
3.4337093695975e-281	1.21196283544531	0.599	0.028	6.94158686157831e-277	12	HSD17B13
1.95335345560955e-280	1.4712110968369	0.752	0.048	3.94889934586026e-276	12	PPARGC1A
1.83574057748841e-278	1.42550543569511	0.825	0.06	3.71113315145056e-274	12	ACAD11
2.13400188552957e-278	0.683941219397313	0.482	0.017	4.31409821178657e-274	12	ABCC6
2.6859572603854e-278	3.17183030337201	0.964	0.091	5.42993119759512e-274	12	SLCO1B3;SLCO1B3-SLCO1B7;SLCO1B7;SLCO1B1
5.76993407718079e-278	1.21740114487361	0.635	0.032	1.16644987304287e-273	12	Cyp2c65;Cyp2c66
1.3606355399928e-276	0.627594772970441	0.46	0.015	2.75066080764944e-272	12	ABCA6-1
6.13317181255725e-275	0.587849220123438	0.372	0.009	1.23988201362657e-270	12	Uox
1.82511709028561e-273	1.23332352514028	0.701	0.042	3.68965670972139e-269	12	HMGCS2
1.12436148587251e-270	1.1416681732996	0.642	0.034	2.27300917983986e-266	12	HSD17B6
1.21112474498408e-269	0.850191764999078	0.555	0.024	2.44840978445981e-265	12	DMGDH
2.4135368314232e-268	1.30098918872621	0.737	0.048	4.87920605840514e-264	12	FMO3
1.04265078068109e-267	0.841719702099111	0.562	0.025	2.1078228182249e-263	12	PFKFB1
3.69548809530421e-267	1.01090060938798	0.606	0.03	7.470798733467e-263	12	DAB1
3.3725722377431e-265	0.469727489796238	0.321	0.007	6.81799203582144e-261	12	mikado.WCK01-AAH20201022-F8-rsc00005G108
3.25862245277149e-263	0.872678850941249	0.664	0.038	6.58763115052284e-259	12	HPD-2
6.84177110897996e-263	1.23057344040824	0.686	0.041	1.38313244739139e-258	12	C9
5.75485061840176e-260	0.356002122758288	0.255	0.004	1.1634006010161e-255	12	HNRNPA3
8.10245938626934e-260	2.02558271195475	0.832	0.067	1.63799318952821e-255	12	FMO5-1
2.37374998193171e-259	0.74577713373977	0.496	0.02	4.79877296347314e-255	12	F11
4.21782934915415e-257	2.19176360894144	0.964	0.098	8.52676381225004e-253	12	IGFBP1
4.5433908112648e-256	2.09321840211442	0.956	0.1	9.18491886405292e-252	12	FBP1
8.18321337578327e-256	0.699856817750178	0.46	0.017	1.65431841604835e-251	12	ACOT12
4.20056559187533e-255	1.60079378239861	0.869	0.076	8.49186340053517e-251	12	CES3
4.14303548318865e-254	0.917893155792018	0.628	0.035	8.37556053281418e-250	12	GRB14
1.82822130583485e-247	0.995292708298931	0.628	0.036	3.69593219187573e-243	12	CES1
6.10273407332568e-246	1.69232029293715	0.869	0.081	1.23372872026352e-241	12	C8G
3.08095631739138e-245	0.611242108228276	0.387	0.012	6.22846129123842e-241	12	Albfm1
4.62842099506974e-245	0.957420890758647	0.628	0.037	9.35681588363298e-241	12	mikado.WCK01-AAH20201022-F8-rsc00032G973
1.19664064786225e-244	0.714283874759374	0.482	0.02	2.41912873371832e-240	12	mikado.WCK01-AAH20201022-F8-rsc00026G299
1.31144176219147e-244	0.640869124144522	0.46	0.018	2.65121066644628e-240	12	CES2
1.7222868629393e-243	1.40090555193161	0.825	0.07	3.48177512211808e-239	12	GRHPR
6.6577317482668e-243	1.47405715661359	0.847	0.074	1.34592705022962e-238	12	LOC114093048
5.81588187647698e-242	0.595811450224745	0.453	0.017	1.17573868014859e-237	12	FRRS1
8.54503867805504e-241	0.578746022778207	0.431	0.016	1.72746501915561e-236	12	TNFSF4
2.27147550842867e-239	0.73297996846928	0.482	0.021	4.59201488783941e-235	12	SORD
2.47705137101471e-236	2.13821988775742	0.92	0.099	5.00760705164334e-232	12	LOC107139912
9.17803635783302e-236	1.86643108995406	0.905	0.091	1.85543183009952e-231	12	KLKB1
4.50110774523474e-235	0.742205528025579	0.489	0.022	9.09943941776654e-231	12	THRB
7.22149273459955e-234	0.570450327169698	0.372	0.011	1.45989697122664e-229	12	mikado.WCK01-AAH20201022-F8-rsc00002G286
4.47668834461771e-233	2.39658395489166	0.971	0.106	9.05007315747916e-229	12	PCK1
2.20792017112195e-231	0.58615128194762	0.445	0.018	4.46353141794013e-227	12	BBOX1
3.28633244814159e-231	1.8097213963265	0.847	0.08	6.64364967716304e-227	12	KIRREL3
1.02128199562101e-230	1.00492543952412	0.577	0.032	2.06462368234744e-226	12	ONECUT1
1.17390007223154e-230	1.37615108488623	0.745	0.058	2.37315638602327e-226	12	mikado.WCK01-AAH20201022-F8-rsc00002G194
2.72197720559393e-230	1.16352685736817	0.759	0.059	5.5027491188287e-226	12	PPARA
2.8059467513502e-230	0.495527270061255	0.328	0.009	5.67250195252956e-226	12	RANBP3L
4.03883967886675e-230	2.21116485480632	0.956	0.114	8.16491829479702e-226	12	ALDOB
5.15253163586156e-230	2.88197288464008	0.92	0.102	1.04163579550577e-225	12	SLC38A4
1.70993638368309e-229	0.654044512892255	0.453	0.019	3.45680739325374e-225	12	Akr1c6-1
2.71449817527192e-228	0.675924331738961	0.416	0.015	5.4876295111297e-224	12	HAL
1.15816968687088e-227	0.612546628559257	0.401	0.014	2.34135583897817e-223	12	ELOVL2
5.29638642031551e-227	0.650436034737327	0.431	0.017	1.07071747873098e-222	12	IQCA1
1.01710954545242e-223	0.483548534826211	0.35	0.01	2.05618865708661e-219	12	HDC
2.02194114395007e-223	0.764845187062053	0.526	0.027	4.08755621660946e-219	12	GCKR
2.69467491978209e-221	0.88573300529611	0.65	0.044	5.44755481783147e-217	12	SDSL
1.21197640439867e-219	1.41443827185011	0.759	0.065	2.45013149913236e-215	12	INSIG2
7.24790042582019e-218	0.433516937115923	0.336	0.01	1.46523555008381e-213	12	ABCG8
1.37559265116531e-215	1.36704674791558	0.869	0.091	2.78089810359579e-211	12	CFI
1.50431476124066e-213	0.521831534249481	0.343	0.011	3.04112272132411e-209	12	OTC
6.41102724064601e-213	1.14601147551283	0.65	0.046	1.296053266969e-208	12	HPD
2.35527993975419e-212	0.953361566921505	0.606	0.039	4.76143392620708e-208	12	ARHGEF26
1.19517838452927e-210	1.88242667804351	0.883	0.098	2.41617262216438e-206	12	HSD11B1
1.59321314362514e-210	1.40961459780774	0.774	0.07	3.22083969115258e-206	12	SLC25A47
7.59720978599166e-209	0.383519966952023	0.285	0.007	1.53585193033607e-204	12	mikado.WCK01-AAH20201022-F8-rsc00102G297
6.14130012737487e-207	0.484176817924171	0.343	0.011	1.2415252337501e-202	12	FAH
1.73795130166342e-206	0.50521647926517	0.358	0.012	3.51344235144277e-202	12	CYP27A1
1.47207296843551e-205	1.72161918298482	0.876	0.096	2.97594271298922e-201	12	ABCB11
5.7845035898839e-202	0.383677888800015	0.27	0.006	1.16939524573093e-197	12	ASIC5
1.0535440324135e-200	0.979895015420198	0.584	0.039	2.12984461592714e-196	12	SAMD12
2.81759250955035e-200	2.47449305198568	0.949	0.125	5.69604501730699e-196	12	CYP3A4;CYP3A7-CYP3A51P;CYP3A7-3
3.71595428902365e-200	0.963681752185429	0.562	0.036	7.51217319069022e-196	12	LOC114088212
8.71508651123395e-200	0.99660897281209	0.496	0.028	1.76184188911106e-195	12	ALDH1A1
1.97591311795677e-198	1.2752097691247	0.759	0.071	3.99450595926142e-194	12	KANK1
1.29984497908032e-197	1.52431698651399	0.745	0.068	2.62776660970877e-193	12	LOC101964311
1.75098674644877e-197	1.74704031747347	0.898	0.108	3.53979480662084e-193	12	ZBTB16
2.50719481528845e-197	0.583505704840893	0.445	0.022	5.06854503858713e-193	12	TFR2
5.90220804083528e-196	0.448550211723847	0.321	0.01	1.19319037753526e-191	12	mikado.WCK01-AAH20201022-F8-rsc00089G576
6.05424396069202e-196	1.83627019592404	0.482	0.027	1.2239259590935e-191	12	BHMT
7.38023095926049e-196	2.28045815598193	0.964	0.135	1.4919874907241e-191	12	mikado.WCK01-AAH20201022-F8-rsc00143G668
1.92701537233777e-195	1.00822981060223	0.62	0.046	3.89565427671803e-191	12	LOC107155245
1.82604941118592e-194	0.64336486708006	0.387	0.016	3.69154148965346e-190	12	HSD3B1;HSD3B2
4.42195202119291e-192	0.464995786502932	0.292	0.008	8.93941820604358e-188	12	mikado.WCK01-AAH20201022-F8-rsc00109G59
1.66060812238358e-191	0.482823127707836	0.401	0.018	3.35708538021064e-187	12	VWCE
4.34666002697013e-190	1.25092552383745	0.701	0.062	8.78720791052281e-186	12	PDE8B
7.27417087863191e-189	2.30395337405074	0.65	0.055	1.47054638482423e-184	12	MYOM1
9.05319207680155e-189	0.631083891220475	0.46	0.024	1.8301933102462e-184	12	FANK1
1.94205873534847e-187	1.31785307996169	0.818	0.09	3.92606593938046e-183	12	TPM1
2.9729717628812e-187	1.64144637340716	0.781	0.085	6.01015971584063e-183	12	CROT
7.38407912190246e-186	1.5278609478501	0.832	0.098	1.4927654352838e-181	12	GOT2
8.68665131715158e-186	2.43858832447278	0.883	0.115	1.75609343027536e-181	12	mikado.WCK01-AAH20201022-F8-rsc00060G101
1.40986778686797e-185	0.721393992192992	0.511	0.032	2.85018871793229e-181	12	KHK
7.02728723377078e-185	1.70785129833657	0.942	0.135	1.4206363871791e-180	12	LOC107139914
7.48884418127373e-185	1.25535004281996	0.788	0.085	1.5139447396863e-180	12	PLG
2.25227040439618e-182	1.26561535884454	0.723	0.07	4.55318984952731e-178	12	TP53INP1
1.49930191814477e-180	0.619180902150892	0.438	0.023	3.03098875772146e-176	12	CFH-5
1.82485879746241e-180	1.87687438347744	0.949	0.137	3.68913454495002e-176	12	SORBS2
2.12631473450839e-180	1.55775331391149	0.905	0.12	4.29855786728216e-176	12	PYGL
5.42093882622714e-178	0.840162755380495	0.599	0.047	1.09589699311008e-173	12	ACSM3
7.58090097947082e-178	1.35309128270576	0.701	0.065	1.53255494200982e-173	12	IGFBP2
3.10930427646082e-177	0.627572301531064	0.394	0.019	6.2857695252932e-173	12	Them7
1.8398667462983e-176	0.688851977224154	0.511	0.033	3.71947461431665e-172	12	HAGH
2.08413535005425e-176	0.626138916230461	0.482	0.029	4.21328802366967e-172	12	Cryzl2
5.43457302179354e-176	0.422480464773109	0.328	0.012	1.09865328208578e-171	12	PM20D1
1.12145562113493e-175	0.439952981647003	0.285	0.009	2.26713468368638e-171	12	CAP2
1.64429680189897e-173	0.782456707606498	0.474	0.029	3.32411041471895e-169	12	DAO
2.84037906508039e-172	0.71747907131257	0.46	0.027	5.74211031796652e-168	12	CBS;CBSL
4.74885723558061e-172	0.939206718800905	0.533	0.038	9.60028978744976e-168	12	ADH1C;ADH1B;ADH1A
1.27282858916671e-171	0.731658440887653	0.526	0.037	2.57315027585943e-167	12	mikado.WCK01-AAH20201022-F8-rsc00083G66
8.85840116269836e-170	1.79786405333052	0.92	0.134	1.7908143790511e-165	12	AGMO
1.78668154463809e-169	0.924911028145905	0.642	0.058	3.61195541064037e-165	12	ALDH8A1
2.77135267620294e-168	0.832181696305246	0.482	0.031	5.60256657021186e-164	12	ABCB4
1.0898839686289e-167	0.539268048342036	0.372	0.018	2.20330943098019e-163	12	ETNK2
1.71516019193811e-167	0.963508386684303	0.577	0.047	3.46736784402208e-163	12	ACSS3
2.08842836808547e-167	1.56276935621393	0.847	0.108	4.2219667889216e-163	12	CFH-1
2.6851450189441e-167	1.13716198050617	0.723	0.077	5.42828917029739e-163	12	CYP4V2
4.44126496938528e-167	0.837032656592312	0.657	0.061	8.97846126210928e-163	12	mikado.WCK01-AAH20201022-F8-rsc00032G976
5.38802603523802e-167	1.1403964656572	0.781	0.092	1.08924334328372e-162	12	NMRK1
2.07033640422241e-166	0.529827444827471	0.336	0.014	4.18539207477603e-162	12	LOC114095200
4.03200872159124e-164	1.06243981163223	0.642	0.061	8.15110883156884e-160	12	Cyp2c55
3.34995265498282e-163	0.406726615865807	0.307	0.012	6.77226428731327e-159	12	ERBB3
3.78411131206132e-163	0.882268048796959	0.533	0.04	7.64995942846316e-159	12	AHSG
1.5343606929572e-162	1.25945372616694	0.781	0.094	3.10186357688227e-158	12	CPT1A
1.24283541925519e-161	1.2413750285325	0.781	0.096	2.51251608356629e-157	12	KNG1
2.45549546937471e-161	1.02055145020865	0.628	0.058	4.96402964088792e-157	12	ASS1
1.46502132811443e-160	0.462799509054575	0.35	0.016	2.96168711691613e-156	12	mikado.WCK01-AAH20201022-F8-rsc01835G1
2.93190639189199e-160	0.630087914285553	0.482	0.033	5.92714196184884e-156	12	ASGR1
2.77528156185992e-159	0.698332881385896	0.504	0.036	5.61050920545602e-155	12	RIIAD1
2.31140118743764e-158	2.65433995858424	0.978	0.181	4.67272864052393e-154	12	CYP3A4;CYP3A7-CYP3A51P;CYP3A7-2
2.79457295547e-158	0.799129074862705	0.569	0.048	5.64950868677814e-154	12	ALAD
5.12693747122964e-158	0.549283440785451	0.453	0.029	1.03646167918378e-153	12	RORC
7.36168838264927e-157	1.38112936759199	0.869	0.121	1.48823892343638e-152	12	GAS2
2.9531093274079e-156	0.490358819251362	0.35	0.017	5.97000581628782e-152	12	PHYH-2
6.02271644402582e-156	0.508445424622488	0.314	0.013	1.21755235632426e-151	12	CYP3A4;CYP3A7-CYP3A51P;CYP3A7-1
5.65993634261769e-155	1.11812678796973	0.533	0.043	1.14421273102359e-150	12	CDO1
2.28800527041522e-154	0.939096113907156	0.664	0.068	4.62543145467141e-150	12	Akr1c6-6
1.73267107978753e-152	0.7762950300884	0.518	0.04	3.50276785489847e-148	12	UNC45B
5.96490822058016e-152	0.442313283816416	0.263	0.009	1.20586584587249e-147	12	mikado.WCK01-AAH20201022-F8-rsc00006G435
7.49861624654e-152	0.684289134461537	0.489	0.036	1.51592026040053e-147	12	BCHE
5.4067300563503e-150	0.661394979182577	0.533	0.043	1.09302454819178e-145	12	SLC25A25
1.35088804881655e-149	0.506568137381818	0.328	0.015	2.73095527948754e-145	12	Gulo
1.45003248280867e-149	0.445250107255773	0.27	0.01	2.931385667246e-145	12	CCDC3
2.80778585419868e-149	0.572589116434589	0.445	0.03	5.67621988284804e-145	12	VNN1
1.66762156290327e-148	1.4113128953554	0.73	0.092	3.37126375156526e-144	12	SCP2
1.27464914907761e-147	0.628096616466462	0.467	0.033	2.5768307197753e-143	12	AASS
6.02831579787813e-146	0.535634532848229	0.409	0.025	1.21868432169904e-141	12	PLA1A
7.1147364062734e-146	0.448005463904212	0.314	0.014	1.43831511189223e-141	12	mikado.WCK01-AAH20201022-F8-rsc00083G563
9.80609796995761e-146	1.05791492811457	0.701	0.082	1.98240076560663e-141	12	ONECUT2
4.64709035463247e-144	1.32137256470734	0.723	0.089	9.394557860925e-140	12	PECR
2.13628713384769e-143	0.708089398530859	0.387	0.023	4.31871806978649e-139	12	Cyp4a10;Cyp4a32;Cyp4a31;Cyp4a12a;Cyp4a12b
7.13295737345933e-143	0.888710157849357	0.613	0.061	1.44199866261854e-138	12	ZNF385B
4.58474650337104e-141	0.887872589729824	0.511	0.043	9.26852353121489e-137	12	HSD17B2
1.64726150641464e-140	1.97786134925247	0.905	0.173	3.33010386136783e-136	12	HSD17B11
1.21118992650406e-139	0.983074156345473	0.533	0.048	2.44854155542061e-135	12	ATP1B1
4.27303359445663e-139	1.34653925670157	0.847	0.127	8.63836471455353e-135	12	C4BPA-1
7.44630270859399e-139	0.71752016514349	0.416	0.028	1.50534455556936e-134	12	mikado.WCK01-AAH20201022-F8-rsc00028G46
8.73869059426533e-139	0.554066456370952	0.409	0.027	1.76661369053668e-134	12	ASGR2
2.35432189291878e-138	0.849414161143344	0.628	0.066	4.7594971387246e-134	12	Sult3a1;Sult3a2
4.54407680052259e-137	0.474523218176117	0.277	0.012	9.18630565993648e-133	12	KCNN2
4.31639081333925e-136	0.421068134713289	0.292	0.013	8.72601566824663e-132	12	mikado.WCK01-AAH20201022-F8-rsc00083G65
5.78369301121168e-136	0.601361820799663	0.504	0.042	1.16923137914655e-131	12	GPD1
6.93587977676882e-136	1.5127023140098	0.92	0.16	1.40215745567159e-131	12	SOX5
1.21498696174549e-135	1.46405130526403	0.869	0.153	2.45621764186467e-131	12	CYB5A
1.41874492964827e-135	0.568096187336672	0.277	0.012	2.86813474977695e-131	12	LOC114086011-11
2.46049825399844e-135	1.1686202284273	0.788	0.117	4.97414327028326e-131	12	ACADSB
5.79250340374773e-133	1.76840991208127	0.847	0.152	1.17101248810164e-128	12	TTPAL
5.82859560366497e-133	0.337676235617596	0.255	0.01	1.17830888723691e-128	12	CPN2
2.59720216519481e-132	0.789486217708704	0.547	0.053	5.25050389715784e-128	12	CYP2D6;LOC107987479;LOC107987478
2.21253837448992e-129	1.2709279594436	0.73	0.106	4.47286757786882e-125	12	PXDC1
5.20698608146833e-129	0.404844020938959	0.277	0.013	1.05264430622964e-124	12	Aspg
1.08575147317655e-128	0.531645012651403	0.336	0.019	2.19495517817372e-124	12	ADH4
1.27816587309421e-128	1.83656418789632	0.416	0.031	2.58394012904726e-124	12	LOC114081794-3
3.40577728535729e-128	0.980581367252991	0.715	0.097	6.8851193600783e-124	12	Larp1b
8.87556099678585e-126	0.544423969120411	0.431	0.033	1.79428341111023e-121	12	Akr1c6-3
3.39691341979351e-125	0.886075234858985	0.62	0.073	6.86720016945457e-121	12	mikado.WCK01-AAH20201022-F8-rsc00098G188
4.34967371452117e-124	0.859482061200128	0.62	0.074	8.79330038127599e-120	12	IRS2
7.31047981099001e-123	0.75325435695745	0.467	0.041	1.47788659858974e-118	12	LPIN1
8.11327424920304e-123	0.820801098923984	0.445	0.037	1.64017952221889e-118	12	SLC6A11
1.06915604036441e-121	1.03808088801902	0.511	0.05	2.1614058512007e-117	12	CTH
4.54762394215445e-121	0.541524078614617	0.438	0.035	9.19347656145944e-117	12	F9
2.94519182711594e-120	0.780592483199344	0.555	0.06	5.95399979769759e-116	12	PC
7.39900188452828e-120	0.390645363537774	0.255	0.011	1.49578222097624e-115	12	mikado.WCK01-AAH20201022-F8-rsc00234G151
8.49001219360634e-120	0.595918532425269	0.518	0.05	1.71634086505946e-115	12	Mlxipl
2.00163694178445e-119	0.637550748518641	0.423	0.035	4.04650924151145e-115	12	SORBS3
1.02991211054872e-118	0.54513046962469	0.416	0.033	2.08207032268528e-114	12	HOGA1
2.35284709814717e-118	0.377213751721344	0.292	0.016	4.75651569361431e-114	12	C18orf63
1.75242076105504e-117	1.11096468254267	0.715	0.106	3.54269381054886e-113	12	GHR
8.1030561885133e-117	1.83788937773643	0.723	0.119	1.63811383906985e-112	12	CYP2E1
1.15499945176403e-116	1.69980925511046	0.927	0.222	2.33494689168617e-112	12	SLC25A13
1.37435929321592e-114	0.446378089553952	0.328	0.021	2.77840474716529e-110	12	CES2-6
1.64453734162802e-114	0.720717493935608	0.555	0.062	3.3245966898352e-110	12	DHTKD1
2.58710070186826e-114	0.653987095948445	0.453	0.041	5.23008277889688e-110	12	CPB2
3.53231657008821e-114	0.479080321481333	0.299	0.017	7.14093117809033e-110	12	NIPAL1
6.2012186013286e-114	0.413402943788791	0.307	0.018	1.25363835244459e-109	12	mikado.WCK01-AAH20201022-F8-rsc00006G693
2.61947775264437e-112	1.32001034861922	0.65	0.09	5.29553622474585e-108	12	NKAIN2
3.7640630743858e-112	0.935705729014316	0.613	0.081	7.60942991117833e-108	12	ACAA2
4.95594474571654e-112	1.3537393130118	0.876	0.18	1.00189378979406e-107	12	ACSL1
3.40560134357893e-111	0.451204983729903	0.263	0.013	6.88476367617917e-107	12	VSNL1
4.12931686595727e-111	2.23211709620758	0.985	0.319	8.34782697621921e-107	12	MTSS1
9.60211112160612e-111	1.36054139000208	0.788	0.144	1.94116278434389e-106	12	PROX1
1.60927021035475e-110	0.607358126425873	0.46	0.044	3.25330065725316e-106	12	SERINC2
3.65186497647371e-110	0.398932385231488	0.314	0.02	7.38261023643925e-106	12	EPHX2
6.56712548159556e-110	0.761997752058661	0.584	0.072	1.32761008735936e-105	12	FPGS
9.52130341883118e-110	0.903743949334685	0.672	0.092	1.92482669915091e-105	12	TM4SF4
2.24402166724722e-109	0.863425868577564	0.686	0.099	4.53651420250698e-105	12	CD36
7.64539810642729e-109	0.821931733262516	0.642	0.09	1.54559368119534e-104	12	CRCP
1.42962350022608e-108	0.403754595367489	0.307	0.019	2.89012686805705e-104	12	RNASE4
1.63091837805267e-108	0.470539504626344	0.343	0.024	3.29706459307127e-104	12	HLF
4.24746840492251e-108	0.377521341537884	0.307	0.019	8.58668212739135e-104	12	Ugt2b34
7.21459270667444e-108	0.520540542918242	0.401	0.034	1.45850206158131e-103	12	LOC107144855-1
1.30957667958324e-107	1.46895676745667	0.81	0.156	2.64744021544548e-103	12	DMD
2.97589358601369e-107	0.551954629776639	0.401	0.034	6.01606647348528e-103	12	C6
4.05641751343069e-107	0.908001496458118	0.774	0.119	8.20045364515148e-103	12	MREG
1.64695179324204e-106	0.560246689529259	0.343	0.025	3.3294777452181e-102	12	SLC7A2
4.46317835098134e-106	0.510536207626523	0.438	0.041	9.02276135434387e-102	12	ZFHX4
1.02015684507812e-105	0.741124558249924	0.62	0.083	2.06234907800993e-101	12	SLC22A11
1.13846932092505e-105	1.21859986814699	0.796	0.149	2.30152957918208e-101	12	PCSK6
1.5570056980795e-105	1.08583372496905	0.766	0.137	3.14764271923751e-101	12	SORL1
4.32219212608934e-105	1.92406423720816	0.898	0.24	8.73774360210221e-101	12	ACACB
2.24641449768792e-104	0.504175545258825	0.321	0.022	4.5413515485259e-100	12	SLC25A42
2.84301382498473e-104	0.602098934259299	0.504	0.055	5.74743674858914e-100	12	ITIH1
3.16279051352262e-104	0.750823921049405	0.664	0.093	6.39389730213733e-100	12	LIPC
1.43373618451937e-102	0.453600903578193	0.299	0.019	2.89844107062437e-98	12	ANG
1.85307985216912e-102	1.06885022163936	0.774	0.138	3.7461862291451e-98	12	PTPRD
3.52647763305524e-102	1.74224081465417	0.927	0.252	7.12912718298447e-98	12	IDO2
7.57310598249563e-102	1.37604339944923	0.869	0.202	1.53097910542132e-97	12	SLC41A2
3.28500217910481e-101	0.805875092349079	0.642	0.094	6.64096040527828e-97	12	COL18A1
3.55076959977253e-101	1.02671345747735	0.752	0.135	7.17823582290014e-97	12	mikado.WCK01-AAH20201022-F8-rsc00143G498
5.5183081999606e-101	0.66819202204426	0.511	0.059	1.11558118570403e-96	12	RNF125
4.05271004321801e-100	0.598332220692442	0.409	0.038	8.19295862336953e-96	12	UGT2B11;UGT2B10;UGT2B28;UGT2B4;UGT2B7;UGT2B15;UGT2B17-4
4.07784431807211e-100	1.080948379708	0.766	0.138	8.24377007341457e-96	12	CFH-2
5.45834603105594e-100	0.847169470668127	0.715	0.113	1.10345923363827e-95	12	SLC16A7
3.90985155515081e-99	0.676565488942534	0.518	0.062	7.90415590389288e-95	12	BPHL
4.41996067555845e-99	1.05151294150918	0.693	0.119	8.93539250170896e-95	12	LONP2
5.11746098292706e-99	0.376588464013696	0.285	0.018	1.03454591230853e-94	12	DEPTOR
1.54648225358925e-98	0.791735188037331	0.547	0.071	3.12636852385603e-94	12	CAT
5.12549241192549e-98	1.49404199359974	0.912	0.232	1.03616954599486e-93	12	STARD13
5.49003534183204e-97	0.881393797908879	0.715	0.113	1.10986554470476e-92	12	CYP2C18-1
7.11408476764694e-97	0.472160222859663	0.372	0.032	1.43818337662751e-92	12	mikado.WCK01-AAH20201022-F8-rsc00083G1128
1.42008116294678e-96	0.512990802752389	0.358	0.029	2.87083607901322e-92	12	EHHADH-1
1.43527770011749e-96	0.562946113309088	0.401	0.038	2.90155739855751e-92	12	SHPK
1.86060317524055e-96	0.458083107243833	0.372	0.032	3.76139537906629e-92	12	ECHDC3
4.37846660007759e-96	0.345286160233068	0.263	0.016	8.85150807871685e-92	12	GCDH
4.26326235681207e-95	0.796330388294672	0.599	0.087	8.61861118053129e-91	12	HNF4A
5.33706101893496e-95	0.671578865510237	0.467	0.053	1.07894025558789e-90	12	Akr1c6-2
6.17506543185179e-95	0.515541620453777	0.401	0.038	1.24835122770316e-90	12	CLMN
1.36509093183819e-94	0.99524254954421	0.701	0.127	2.75966782780408e-90	12	MTHFD1
6.32052635469365e-94	0.662036407961629	0.511	0.064	1.27775760786487e-89	12	DECR2
7.71957197703182e-94	0.631942000428864	0.482	0.056	1.56058867087675e-89	12	F5
8.7737407179949e-94	0.743238190714121	0.46	0.051	1.77369942354985e-89	12	CDH13
1.12259952143993e-93	0.559733843180845	0.416	0.042	2.26944719254295e-89	12	HABP2
1.27775523316586e-93	0.336486805545368	0.263	0.016	2.58310997936809e-89	12	GEN1
2.31717335966109e-93	1.1464523810397	0.708	0.132	4.68439766389086e-89	12	FGGY
3.02618370322077e-93	0.731511816431762	0.526	0.067	6.1177329744311e-89	12	ROBO2
3.57801514747273e-93	0.53015637692537	0.416	0.042	7.23331542213087e-89	12	HGFAC
4.42219655047883e-93	0.830198705343245	0.642	0.104	8.939912546448e-89	12	MPC2
4.85769380284923e-93	0.577026015480801	0.467	0.053	9.82031379183999e-89	12	CRYZL2P-SEC16B;SEC16B
1.09433521494771e-92	0.498228930146615	0.358	0.031	2.21230807053829e-88	12	BCO1
2.25537992619127e-92	0.444306154102593	0.328	0.026	4.55947605878828e-88	12	HNF4G
2.75447335119116e-92	0.835020847924187	0.701	0.123	5.56844332676804e-88	12	F2
3.18568269993192e-92	0.472160222859663	0.314	0.024	6.44017614618236e-88	12	Hao2
1.2387741842616e-91	0.853163172101235	0.657	0.106	2.50430589090324e-87	12	MASP1
1.45022834296805e-91	0.605559039897662	0.46	0.052	2.93178161814422e-87	12	FSTL5
1.6787833398733e-91	0.587709773015124	0.263	0.017	3.39382839988787e-87	12	MCM10
2.36052619045267e-91	0.705457931448457	0.489	0.061	4.77203974661911e-87	12	EVA1A
3.86604259753996e-91	0.548051684005492	0.328	0.027	7.81559171518678e-87	12	SDS
8.29335474796881e-91	1.1222457346116	0.752	0.16	1.67658459584937e-86	12	SRR
1.01222665049331e-90	0.830193619552027	0.657	0.107	2.04631739663728e-86	12	ACOX2
1.32786264266782e-90	0.488298851510712	0.387	0.037	2.68440711841727e-86	12	BCAT2
1.38797128053769e-90	1.15583267931435	0.898	0.204	2.805922740735e-86	12	APOB
1.3962361283142e-90	0.535639020647393	0.387	0.037	2.82263095699998e-86	12	C8B
1.7176243769242e-90	0.454892291620225	0.307	0.023	3.47234944038996e-86	12	C1orf115
5.35749855260542e-90	0.357903900748769	0.27	0.018	1.08307190739471e-85	12	GPLD1
6.27413360429383e-90	0.739354096775984	0.526	0.071	1.26837884944404e-85	12	FTCD
1.43338099327651e-89	0.944837942898379	0.701	0.127	2.8977230160078e-85	12	ATF5
1.5154695486524e-89	0.436618075140923	0.336	0.028	3.0636732395557e-85	12	mikado.WCK01-AAH20201022-F8-rsc00060G272
2.84926868837401e-89	0.61726661090399	0.46	0.053	5.76008158041689e-85	12	PRR16
3.20779771273998e-89	1.35443870990732	0.854	0.218	6.48488385607515e-85	12	SUGCT
7.51397480807558e-89	0.64006570866231	0.504	0.065	1.51902514720056e-84	12	A1BG
3.60974614820725e-88	0.393971468962559	0.307	0.024	7.29746281321578e-84	12	LOC114085529
1.48968947147972e-87	1.02413678055779	0.686	0.128	3.01155623554341e-83	12	KLHL8
1.86019511959376e-87	1.20500575341022	0.854	0.216	3.76057045377074e-83	12	MAST2
2.52729099813771e-87	0.457592154541065	0.358	0.033	5.1091714818352e-83	12	F10
2.9699089074314e-87	0.437235799423915	0.328	0.028	6.00396784726332e-83	12	PROC
6.55409376907332e-86	1.07629645020211	0.832	0.204	1.32497559635586e-81	12	AMBP
1.20547556247242e-85	0.502695203304294	0.343	0.031	2.43698939709424e-81	12	DIXDC1
4.90686995358338e-85	0.350590433442604	0.285	0.021	9.91972829816416e-81	12	CLDN14
2.37054062496638e-84	0.544696087461043	0.416	0.047	4.79228492743204e-80	12	FH
