cv_cor	pp_cor
RPS27L	0.140338859053953	0.12254145871499
RAB8B	0.0233247237170226	0.0229280307077796
USP3	-0.010714149555829	0.0251947769490464
FBXL22	-0.0243329450509727	0.0357585633644947
HERC1	0.0125982594925777	0.0380986967083092
DAPK2	0.0440543684499922	-0.00608196568253044
CIAO2A-1	0.00330731953319343	0.0204708085412397
SNX1	0.0347792757047724	0.0383799205371028
PPIB	0.0838219453704201	0.132054655279829
CSNK1G1	0.0197431774515271	-0.00243310736389293
TRIP4	0.0177958895454188	0.0271115527513918
PCLAF	0.00989110533030609	0.00570999825878128
RBPMS2-1	-0.00137067631337249	0.0433622085739784
PLEKHO2	0.00492066295877066	0.000937400085288278
SPG21	0.00387242108572766	0.0719842075988775
MTFMT	0.013016278135319	0.0124207449406514
PDCD7	0.0141609173908776	0.00210946580912226
FTL-3	0.0419802373181086	0.052851435016246
DPP8	-0.00193681588087049	0.0219429640322139
HACD3	0.123340004037564	0.0666270536369227
INTS14	0.0163051437319712	0.0286907436496645
DENND4A	-0.0202444547752939	0.0285894990733916
RAB11A	0.0315155047211565	0.054844421591543
DIS3L	0.00243254639296083	0.0401345397951641
TIPIN	0.0186347759828976	0.0134033739942734
MAP2K1	0.0185091219254028	0.0225385372746837
SNAPC5	0.0184407974950686	0.0337118722415111
RPL4	0.263380674226759	-0.0276465204550261
SMAD6	0.0203146246506749	-0.0135016896891735
mikado.WCK01-AAH20201022-F8-rsc00190G1256	0.035469853057293	0.0108865585470883
AAGAB-1	0.0133525374787147	0.00585921487994828
C15orf61	-0.000525363963744276	-0.00340041278882001
MAP2K5	0.010370800161587	0.0208515381184597
PIAS1	0.00801755532960975	0.0418929404454336
CALML4	-0.0328055096634778	0.0603096825903732
FEM1B	0.0186520231637363	0.0121242340940431
ANP32A;ANP32D-1	0.0123221438500509	0.0560993896789895
RPLP1-1	0.235671758817096	0.212683432029968
TLE3	-0.0149903605478774	0.0291505601781797
UACA	-0.0130594159686303	0.0479168876831941
mikado.WCK01-AAH20201022-F8-rsc00190G1284	-0.0274589527452891	0.020053501079527
MYO9A	0.020770834099223	0.000516531191604861
PKM	0.0228899332865276	0.0391318358102753
PARP6	-0.0050749859272842	0.0366788514892793
HEXA	0.0336009067088133	0.0591255412077715
ARIH1	-0.014088554712085	0.0467072714352495
BBS4	0.00703621968838071	-0.00337346933076958
ADPGK	0.0320583044004565	0.0151616856003684
NEO1	0.0379620634208569	-0.028291464354725
STOML1	0.0246056567676522	0.0173791412024666
PML	0.00454105077652433	0.0352139677507077
SEMA7A	-0.0172979323395966	-0.00480541325660802
UBL7	0.018077380041603	0.0579559710738604
CLK3	0.017515991631352	0.0252543344777589
CYP1A1	0.0476981006239453	-0.0329271242410092
CYP1A2	0.65009958437394	-0.150953933456789
SCAMP2	0.0128961212070122	0.0358513491139958
MPI	0.00533071596712937	0.0270338236711479
FAM219B	0.0178216806396909	0.0248353101772513
COX5A	0.075586236331653	0.090783247368387
PPCDC	0.0264931012443472	0.0304252088365011
SRSF6-1	-0.0061756100468828	0.0166673672323647
C15orf39	0.0333863071651438	0.0521063271830385
COMMD4	0.0235643666024703	0.0777432894375822
NEIL1	0.00367786898922705	-0.0106535389078698
MAN2C1	0.0145266250681234	0.0409597593708485
SIN3A	0.00886213052361617	0.0245600581765127
PTPN9	0.0152965297751219	0.0169954646519263
SNUPN	0.0035312849257616	0.0176667791021747
IMP3	0.00336758432542548	0.0139177742227233
SNX33	-0.0141248793423482	0.0289119929102331
HMG20A	-0.0337177930914774	0.0310170446329313
PSTPIP1	-0.00988110895349897	0.0296185708123403
RCN2	-0.000566851926338017	0.0314231042862499
SCAPER	0.0123462340990139	0.0220022900555583
ETFA	0.102550882088609	0.11904096843787
TMEM266	0.020601740215646	-0.00619182074546708
FBXO22	-0.0128546828888376	0.0309615731674976
UBE2Q2	0.020837706619436	0.0185414922450631
CHRNA5	0.0984497051722154	-0.0318591665077287
PSMA4	0.0396383394900741	0.0828630570410866
HYKK	0.0163448602847228	0.040553063771255
IREB2	-0.0145031942112087	0.019035893229514
WDR61	0.00979706217786612	0.061430712834545
DNAJA4	0.00130762055658425	0.00738075735562589
IDH3A	0.023973929500383	0.0271043739466553
CIB2	-0.0111002725472534	0.0122245318210659
TBC1D2B	0.000951620594142296	0.0394765980444342
MORF4L1-3	0.0669412760586043	0.112445475890228
CTSH	0.0279468635074582	0.222213730534012
TMED3	0.0310786693292476	0.0620679621669727
mikado.WCK01-AAH20201022-F8-rsc00190G1385	0.0159680127478073	0.00365639533443458
ST20-MTHFS;MTHFS	0.0495495910306314	0.0385846349595726
BCL2A1	0.0201622580209587	0.00886543847092407
ZFAND6	0.0183245525381863	0.0565693342040534
FAH	0.0674995812262347	0.129713433195125
TUBGCP5	0.0418731329559299	0.0141296962056017
CYFIP1	0.0260986497151455	0.0398405273164986
NIPA2	0.0313072346385821	0.0249433695830893
HERC2	0.0137208383218016	0.0279945514353307
UBE3A	0.0226850881741534	0.0647009291348775
SNRPN	-0.0111520413949922	0.023330353175066
NDN	0.013240922168561	0.0143766381586214
ZNF10	-0.0281427068597573	0.0243772302588394
ZNF84	0.00649169359388398	0.0226623225601081
Znf26	-0.0110841272136407	0.0200585341136813
mikado.WCK01-AAH20201022-F8-rsc00200G6	0.000829763047514762	-0.0126607560057394
CHFR	0.0138006051534266	0.0407402677686893
mikado.WCK01-AAH20201022-F8-rsc00200G9	0.031459211737297	0.00989012078746469
PGAM5	0.00373774947950932	0.0604303122298936
PXMP2	0.000183027987656405	0.158535976647951
P2RX2	0.0249109426628201	0.0123755613638916
LRCOL1	-0.0395812053642855	0.079818746813755
FBRSL1	0.011553359054081	0.053816857530127
NOC4L	0.021171845274129	0.015392893013395
DDX51	0.0159356135660581	0.0252170596110669
EP400	0.0213430707998966	0.0146952937551841
PUS1	0.00784771542745701	0.0549945373737855
ULK1	0.000148951572506211	0.0540053461165561
SFSWAP	-0.00774879287642384	0.0326216716098738
RAN	0.0852550735970251	0.0800453859555735
STX2	0.0017552967396273	0.0224024457046314
GLT1D1	0.0326527079220705	0.00788857200016473
BRI3BP	0.00208638141440257	-0.00129982276608255
DHX37	-0.0124964706658991	0.00907063543919889
UBB;UBC	0.243055296817036	0.11178090586817
SCARB1	0.0497799309439697	0.0722328983976424
NCOR2	0.00752486101638868	0.0715286154617784
RFLNA;ZNF664-RFLNA	-0.0294953909831067	0.0182852251624185
ZNF664	0.00626368975492918	0.00789270790743212
CCDC92	0.00724146440631209	0.0346061850564772
ATP6V0A2-1	0.0418579172822059	0.0132379758266202
TCTN2	0.0131021813799295	0.020576601691915
EIF2B1	0.0201485024561571	0.0226955191009553
DDX55	0.00754134098243789	0.0193536351530779
TMED2	0.0158008792954511	0.0714861653553195
RILPL1	-0.00577484545813615	0.0124602916967934
SNRNP35	0.00145089059662192	0.0223753978372331
RILPL2	0.0154522813872066	0.013894883902899
KMT5A	0.00698197565486591	-0.0309432561172254
SBNO1	0.0175447846057523	0.0233111349008919
CDK2AP1	0.0172685587231795	0.0273703820585634
C12orf65	0.0072336892985629	0.0378959800707522
MPHOSPH9	0.000374212635810892	0.0138793720629968
ARL6IP4	0.0225244916997356	0.0387050283027133
OGFOD2	0.012756560562409	0.0340683719856397
CCDC62	0.0201157773923909	0.013346719601612
DENR	0.0207051493639718	0.00910387552318936
RSRC2	0.0101419259489854	0.0426931062803603
ZCCHC8	-0.00465575822971192	0.0212570988649602
CLIP1	0.0365814283821457	0.0179488848695818
VPS33A	0.00268908713230675	0.0152824786506597
DIABLO	-0.000895233913126855	0.0380239786359893
mikado.WCK01-AAH20201022-F8-rsc00200G98	-0.0010701807157362	0.0051220601591956
PSMD9	0.0147630730336309	0.042019484904213
HPD-2	0.107659431319368	0.148244437548617
SETD1B	0.00434545943344215	0.0218230905896261
RHOF	-0.00501368070086121	0.0324587276334902
TMEM120B	0.016624889119332	0.0423323970378601
ORAI1	0.0265995330396781	0.0334515515866266
KDM2B	0.029035966946318	0.00351898755395677
RNF34	0.0281907012784172	0.0271691605408662
ANAPC5	0.043867757503271	0.039865419194028
CAMKK2	0.00896729518595202	-0.0060000818038806
P2RX4	0.0433892260883768	0.0495235658200936
IFT81	-0.0152143847236491	0.00708278445792331
ATP2A2	0.0499282995033646	0.0522635839908812
ANAPC7	0.0317866283054917	0.0388016017604489
ARPC3	0.0659620337729607	0.0982725993675387
GPN3	-0.017096424393074	0.0442479612583172
VPS29	0.0416655604062705	0.0484255463659426
TCTN1	0.0520777012042423	0.041107028020565
PPP1CC	0.0437170337602385	0.028178522656421
PHETA1	0.0215845384004377	0.0143551419307915
SH2B3	0.0219161295682934	0.0248206245687024
ATXN2	-0.00547308388486678	0.0398789308441697
BRAP	0.0150350250084057	-0.00549516626484284
ACAD10	0.00380055965230428	0.018903659680798
ALDH2	0.222522991855153	0.144776248129525
MAPKAPK5	0.0158300365742742	0.0191977933706513
ERP29	0.0130250869946377	0.0366259037313913
NAA25	0.0107103659130151	0.00668402060292996
VSIG10	0.00953104366459359	0.0172362420751096
WSB2	0.0155094856063083	0.0559084565788376
RFC5	0.00167501809151186	0.0439225138693679
FBXO21	0.058131969514288	0.0281570506008944
TESC	-0.0236439176987945	0.0393827425992898
SPRING1	0.0354351745551378	0.00112482367285092
MED13L	0.0239267975896069	0.00859898320342334
TBX3	0.0649869786008673	-0.0278039908267027
RBM19	0.0182768667250252	0.0136757873263754
SDSL	-0.0548354231961798	0.186142655141741
SDS	-0.173567293507909	0.190601692620233
PLBD2	0.0244222001089659	0.100871833778598
SLC8B1	0.00686329477034076	0.0474715083945141
DDX54	0.00448211534093198	0.0517865845633971
DTX1	-0.0103892516677428	-0.00197081667119411
OAS3	0.0216004753479341	0.0190793045716194
OAS1	0.00997739603925969	0.0347101481066325
PTPN11	0.0156909752399369	-0.00207331325905101
mikado.WCK01-AAH20201022-F8-rsc00200G194	0.00405114112656596	0.0194421679828893
RPL6	0.204190440871791	0.110719498275176
TRAFD1	0.0270207521617234	0.0186484729172378
PEBP1	0.198252294981268	0.009180546919245
TAOK3	0.0403520495731014	-0.000590592758245995
SUDS3	-0.00676900054166214	0.0148681098845324
HSPB8	0.00770302938907418	0.0121920229515302
PRKAB1	0.0096819483504937	0.0403688048761454
BICDL1	0.0107794665354552	-0.0356604545682715
RPLP0	0.201927344604216	0.142189218241368
mikado.WCK01-AAH20201022-F8-rsc00200G213	-0.0184660740105142	0.021100935019801
COX6A1	0.0130430881509848	0.15601913888071
GATC	-0.00741650830368089	0.04546406804783
SRSF9	0.0198097003770872	0.0631538078989844
COQ5	0.0132795060939323	0.0223204909657928
RNF10	0.0807216296526106	0.0534944142511866
POP5	0.0214688233178329	0.0309542202472016
MLEC	0.0205110469497501	0.0161347797776205
UNC119B	0.0115051081574037	0.0261485490663672
ACADS	0.00670236281575865	0.00823115062375978
HNF1A	0.0291547255746926	0.0229533011381769
mikado.WCK01-AAH20201022-F8-rsc00200G234	0.00250494028592824	-0.00670528555865717
C12orf43	0.00317635531671325	0.00612769582058124
OASL	-0.00926699743902647	0.0333656254324801
mikado.WCK01-AAH20201022-F8-rsc00200G238	0.019485652805014	0.0175854933594481
ANKRD13A	-0.00335969544969007	0.0299701693622358
GIT2	-0.00767632674285207	0.0134492497361666
GLTP	0.0111994645617993	0.028740208332425
MMAB	0.0221882362912336	0.038164769539146
UBE3B	0.0183001439653293	0.0326036242551779
ACACB	0.0772963796909111	0.231035974642392
ALKBH2	-0.00537397343537227	0.0195208005908911
DAO	0.0130315813255361	0.057332558363007
CORO1C-1	0.0122386633393293	-0.00270417891969787
SELPLG	0.0298495942123985	0.0004002319184907
ISCU	0.00576679358793502	0.0889510847582496
SART3	0.00299597285034516	0.0510061919574757
mikado.WCK01-AAH20201022-F8-rsc00200G274	0.0192727302256151	0.0124595541473627
UXS1	0.0195988158659572	0.0218831432356681
GCC2	0.0265661425275766	0.0136799925539326
LIMS4;LIMS1	-0.00767254262081979	0.110890111502572
RANBP2-1	0.0293221896510465	0.0208422160601486
CCDC138	0.0103548651695333	0.0137323503438778
SEPTIN10	0.00350891822013728	0.00995466949026626
METRNL	0.00699661333869398	0.00589953762763892
B3GNTL1	0.035151394412982	-0.0152582549532051
TBCD	0.0126386515473598	0.0467081187238095
FN3K	-0.00701521644280099	0.0221005256628167
FN3KRP	0.0467048112931935	-0.0185585480643499
WDR45B	0.0287819165850061	0.0126790099944768
FOXK2	0.0199304714719348	0.0294261146670091
HEXD	-0.015282806960117	0.039635809181659
OGFOD3	0.0306539091275507	0.0362036041865084
CSNK1D	0.0108250442501274	0.0243275581028809
CCDC57	0.00725255974514857	0.0137910781261033
FASN	0.0088906469022331	0.0393171238371614
DUS1L	0.013487320595811	0.0378431715085673
GPS1	0.0234646738139329	0.0253234481349595
Cbr2	-0.00337417055035733	0.0164544757491535
DCXR	-0.025762426765771	0.178582274625099
RAC3	-0.0169851825081525	0.0302320394421181
LRRC45	0.0148199056540897	0.0424517188429104
CENPX	0.0635357769435808	0.0665522590303985
Aspscr1	0.0562247943683344	0.0274516652225248
PYCR1	0.0257447265333066	0.00470708402880333
MAFG	0.00993510514174722	0.0243035547035588
PCYT2	0.203161673828311	0.133866660642056
ANAPC11	0.0509361587352466	0.0960780494088356
ALYREF	-0.00962502544548277	0.0702980855692373
ARHGDIA	0.0491128579114109	0.121028685422515
mikado.WCK01-AAH20201022-F8-rsc00220G55	-0.00613313372819366	0.0485273182550756
P4HB	0.166941190430378	0.220020187221025
MCRIP1	0.0048350410409674	0.0794863417156439
GCGR	0.0449082586920927	0.0388254259742259
SLC25A10	0.0114530270254207	0.061328977022529
MRPL12	0.00500897000957707	0.108902755988853
HGS	0.0137003684146812	0.0531670051269574
ARL16	-0.00112970911950451	0.0290805667771411
CCDC137	0.0205626716330735	0.00546956865020436
OXLD1	0.00830415293737006	0.051757408802697
NPLOC4	0.03435104511498	0.0560729270853498
ACTG1	0.172015864348776	0.0644962232405404
SLC38A10	0.0304945172856896	0.0463113204712833
Cep131	0.0122762655608885	0.00436843939060677
BAIAP2	0.0212159554053167	-0.0101796785432593
mikado.WCK01-AAH20201022-F8-rsc00220G88	-0.00555578597821381	0.00890260610431227
CHMP6	-0.0161751289295538	0.000123491412481375
Endov	-0.00995447601196262	0.0212739145323423
RNF213	-0.0203204718292792	0.0530125057497646
SLC26A11	0.0105120278439475	0.0119335291928399
SGSH	0.0226936843942495	0.0283711730782425
EIF4A3	0.0136871710063518	0.0185507403984511
GAA	0.00235005788660133	0.0566211672047945
TBC1D16	-0.00627804645061105	0.0336349471298819
mikado.WCK01-AAH20201022-F8-rsc00220G107	0.040942397523472	0.013415784460926
C1QTNF1	0.0129590593046967	0.0207841950470459
CANT1	0.01789418940296	0.0340956861878953
LGALS3BP	0.00839659922782231	0.104930329041375
TIMP2	0.00264263829525443	0.00792063078181052
CYTH1	-0.0126040491905672	0.0493724442631291
PGS1	-0.0198948734219387	0.0660882785030152
mikado.WCK01-AAH20201022-F8-rsc00220G132	0.0358295243664794	0.0182400219146454
Tha1	0.00723420962893426	0.047636566019597
AFMID	0.0216783908193276	0.0443871794022511
TMC8	0.00112659581437618	-0.0105161942395953
TMC6	0.00330498878677102	0.041532872688019
TNRC6C	0.00664785070678848	0.0127605700914488
SEPTIN9	0.020908616018075	0.0694840008844687
SEC14L1	0.0129850973016401	0.00939901993484584
mikado.WCK01-AAH20201022-F8-rsc00220G167	-0.00431344991127708	0.0174341102280889
mikado.WCK01-AAH20201022-F8-rsc00220G168	0.0272820047520602	0.0493976121229242
MGAT5B	-0.00481051557602468	0.0804481897630041
MFSD11	0.024072043118758	0.00818441019705312
SRSF2	0.0516434237164941	0.0618983737511679
METTL23	0.0206530741531485	0.0553426966166131
CYGB	-0.018395449552245	0.0181764737889196
UBE2O	0.0135447938295366	0.0240495634616747
PRPSAP1;PRPSAP2	0.0170364208393761	0.0581357092533768
UBALD2	0.0378991732012584	0.0225848888928927
RNF157	0.033708483678022	0.00405699721932036
mikado.WCK01-AAH20201022-F8-rsc00220G192	-0.0184769340647606	0.036903549300487
EXOC7	0.0209833505048778	0.0348241971661532
SRP68	0.0303763752877417	0.0414378000634825
CDK3	-0.0112917910259405	0.0277794725749038
TEN1	0.0368622654872462	0.037798791243111
ACOX1	0.0157742626722222	0.0321941495404185
MRPL38	0.0208916330620554	0.0665083318750352
TRIM47	-0.0209014354705905	0.0308917310217742
UNC13D	0.0170794848042787	0.0147400106935172
UNK	0.0210716686717474	0.0189359100560072
GALK1	0.046228425670182	0.046897091432236
ITGB4	-0.00951398658263166	-0.00423608736381521
SAP30BP	-0.00363492740270834	0.0387227606176954
RECQL5	0.018186757558992	0.00705890958590691
MYO15B	0.0500209434656572	0.00857876854851262
LLGL2	-0.000744224223346073	0.0249474476608629
TSEN54	0.0100900332852772	0.0264473171222152
CASKIN2	-0.0149150728098839	0.0465374778710525
TMEM94	0.0160710609574966	0.00626576132835267
GRB2	0.0302598699692118	0.0620209033271459
MIF4GD	0.00602114846088986	0.0303067784162838
MRPS7	0.0260763653175573	0.0372931399661177
GGA3	-0.00941539856435181	-0.00144682096476685
NUP85	-0.0119190866594529	0.0208742737630624
SUMO2	0.0412546772507539	0.0769183332171066
JPT1	0.0280881859976626	0.0453141793482229
NT5C	0.0210012327721901	0.0411177653438888
ATP5PD	0.0261243717722113	0.147365046677859
mikado.WCK01-AAH20201022-F8-rsc00220G232	-0.0129219557468341	0.00804658968686365
MRPL58	-0.0080993249059829	0.0727465874627547
HID1	0.00337760801659891	0.00518168646585851
TMEM104	0.0123860235203554	0.0275591606282313
NAT9	0.0249752582194689	0.00565328275900066
SLC9A3R1	0.10591821967324	0.145376114534382
CD300LF;CD300LD	-0.0080381679022491	0.00970305707342296
Cd300a;Cd300c;Cd300c2-1	0.02492149596887	-0.0108191491172821
GPRC5C	0.0218096464738501	0.0458309324770326
DNAI2	-0.00231311681237647	0.0278379302968009
RPL38	0.279839620734293	0.255075073001228
SDK2	0.0217555187928539	0.00545900003944121
C17orf80	0.0387303457113208	0.0129590449068527
FAM104A	0.0197558147731194	0.0408436735842583
COG1	0.00723460350241177	0.036193925085884
SLC39A11	0.0132608704760194	0.0210361222114204
SOX9	-0.022142154319851	0.0520877400788686
MAP2K6	-0.0136057567046719	0.0496067536126241
ABCA5	-0.00450178698134525	0.0263046706309845
ABCA6	-0.000179269272707776	0.0252110844023665
ABCA6-1	0.0105906962989432	0.0420824592288874
ABCA9	-0.0336895204913349	0.0112458253873633
ABCA8	-0.00650876303077865	0.0517601111253168
1700012B07Rik	0.0579282382138272	-0.00116310603947836
PRKAR1A	0.0657340081525345	0.0899031198626678
ARSG	-0.0265036369534533	0.0442651229587561
AMZ2	0.0189226149642632	0.0569741796915957
CEP112	-0.00925607530438841	0.0223148167119434
APOH	0.440941246012535	0.109189620462594
PRKCA	0.0130669166675893	0.00258674679805193
HELZ	-0.0147301782717736	0.0132153826172571
PSMD12	-0.000904516929868371	0.0622967598300483
NOL11	0.0191947492116599	0.0376907650204953
BPTF	0.0212131689734404	0.031011321278811
C17orf58	0.0153990253243351	-0.00454379842788377
KPNA2	0.0254313320743245	0.0349414355158239
SMURF2	0.024844406176244	0.00889584579415333
CEP95	0.0277468434949806	0.00258759823341257
DDX5	0.0887311444742056	0.0669864567401843
POLG2	0.0280674303630322	0.00690744392977762
Milr1	0.0250278365936639	-0.00520966484614521
PECAM1	0.023799060504033	0.0208253803085467
TEX2	0.0315786591949123	0.0594884670955213
ERN1	0.000207849577187088	0.0355915836550193
ICAM2	0.0494857181729379	0.0297986193405821
SMARCD2	0.016481582775869	0.0445682240254941
PSMC5	0.0373407055221393	0.088540634142292
FTSJ3	-0.00327383428183675	0.0273869866157145
DDX42	0.0204278432757329	0.0157156515419934
CCDC47	0.0312185497680359	0.0942470208751075
STRADA	0.00262623568878274	0.0218093467293775
LIMD2	0.0299010500750165	0.0270007804784786
MAP3K3	0.00083151723599122	0.00530453523498786
DCAF7	0.000978193894718621	0.0233198592334379
MRC2	0.0356685523802256	-0.0162492110524675
TLK2	-0.00362066314906157	0.0335666816861273
METTL2A;METTL2B	0.044311324270334	0.00623969016345181
MED24	-0.00178615753727834	0.0431809718882456
MYL4	-0.0175453731528376	0.00737206348527466
CDC27	0.0320812463529466	0.0151518194430865
MAPT	0.00582269508687799	0.0042937756092862
Arf2	-0.0111120967993224	-0.00190491383776198
NSF	0.0191703807408945	0.0259766619907911
UCHL5-1	-0.00169629691012893	-0.00862526394527759
RABL2A;RABL2B	-0.0145211904970268	0.0284849688882922
CHKB	0.0183740351951847	0.0461337942608028
CPT1B	0.0202612095841211	0.0367078924084953
ODF3B	-0.0118737532268237	0.0244860459663025
SCO2	5.31596269483315e-05	0.0540949288995292
NCAPH2	0.00279987378084468	0.0434580198422772
LMF2	0.0683822298753304	0.0236658820139938
ADM2	-0.000577225612248757	0.0225877488947055
SBF1	-0.000478886957944532	0.037382761742443
Ppp6r2	0.00374620569679178	0.0369674736304102
DENND6B	0.0249974660653988	0.00783424103973253
PLXNB2	-0.00410444979031638	0.0217433373328758
MAPK12	-0.0188923303638728	0.0426781264616048
HDAC10	0.0310683685838734	0.0250613886740279
SELENOO	0.029522187150842	0.0710464800614698
TRABD	0.0423079100574412	0.0462244871100137
PANX2	0.00551095950719974	0.00502178266233649
PIM3	0.0111962106222886	0.0339204831737301
CRELD2	0.00317047825796284	0.0418037039970003
mikado.WCK01-AAH20201022-F8-rsc00234G38	-0.00488921756187038	0.0167108103127724
ZBED4	-0.00229187892883151	0.0293209562185788
mikado.WCK01-AAH20201022-F8-rsc00234G44	0.0832221061630671	0.0191218784374885
TBC1D22A	-0.00222169732723832	0.0661033008155467
mikado.WCK01-AAH20201022-F8-rsc00234G61	-0.00892505333665557	0.0392907013431438
CELSR1	-0.0522640361616597	0.078634180343023
TRMU	0.0219442971968335	0.0103226180665781
TTC38	0.0307227989418374	0.00458240104445661
mikado.WCK01-AAH20201022-F8-rsc00234G72	0.0435450658397416	-0.0244574845926155
PPARA	0.0145798424964119	0.038399934009989
mikado.WCK01-AAH20201022-F8-rsc00234G79	-0.0260751486253567	0.046497777725813
mikado.WCK01-AAH20201022-F8-rsc00234G84	-0.024365514820822	0.0377438024406961
ATXN10	0.0618846677674273	0.0612269250686945
FBLN1	-0.0448252081475167	0.0223440325692577
FAM118A	-0.0133616642594853	0.0603493369621692
KIAA0930	0.0144205378504757	0.0200954688303842
NUP50	0.00360064873740137	0.0360116612117917
PRR5	0.0205735399063725	0.0167898650989681
RTL6	0.015531788895629	0.0246318573821217
PARVB	0.0439466033921192	0.0275614105838742
SAMM50	0.0537770922459535	0.0585006118637273
mikado.WCK01-AAH20201022-F8-rsc00234G120	-0.0161454465375455	0.0245434699126932
TTLL12	0.021527253076778	0.0386591771362743
TSPO	0.10569950094822	0.171187385482687
BIK	0.00110509227916614	0.0313597938113337
TTLL1	0.0128327483056975	0.0178717842145277
PACSIN2	0.048138831400778	-0.000751033184304587
ARFGAP3	0.0270522298175554	0.0513960560742267
A4GALT	0.0232303416670373	0.00288558772450341
CYB5R3	0.183206051532062	0.117695367379173
NFAM1	0.015975369239599	0.00289542893020402
TCF20	0.00936962282362753	0.0143297757242703
CYP2D6;LOC107987479;LOC107987478	0.274235483380072	0.160944770067227
mikado.WCK01-AAH20201022-F8-rsc00234G151	0.00489188793093385	0.0309389550294816
NDUFA6	0.0523540587763489	0.0747390477161087
SMDT1	-0.0349599335118038	0.0889737614440447
NAGA	0.0363119954388583	0.0540668508631856
CENPM	0.0179439988893003	-0.00523640921660913
TNFRSF13C	0.0268874109476377	-0.0145179696568259
CCDC134	0.0270150175670189	0.00250763181718613
SNU13	0.0243423236655927	0.0501169718838106
XRCC6	-0.00221772660974621	0.040621730673599
DESI1	-0.00175125950791434	0.065228989092239
PMM1	0.0090440049606579	0.032561846480988
POLR3H	-0.0110977445786563	0.0274336401678481
ACO2	0.0172526787527013	0.0431432532539914
PHF5A	0.0496150509488403	0.0390960264968376
TEF	-0.0177097010324809	0.00602376103229156
ZC3H7B	0.00779032070775546	0.0313805262308222
RANGAP1	0.0276454999562827	0.0491793172863511
CHADL	0.00805311986213104	-0.00155993747561385
L3MBTL2	0.041461681539369	0.0267209976121283
RBX1	0.0293082333385569	0.136675162125897
mikado.WCK01-AAH20201022-F8-rsc00234G190	-0.0216704965107702	0.0408924972694008
XPNPEP3	-0.0040921066268021	0.00808350371666982
ST13;LOC107986532	-0.00609931131290087	0.0509798013045264
SLC25A17	-0.0304855181539191	0.0645762117958652
MRTFA	0.0296174158397079	0.0198492657525249
SGSM3	0.0348788060460058	0.017554893555193
ADSL	0.0172578372249519	0.0465452191097958
TNRC6B	0.00987369512750796	0.0246991111468539
ATF4	0.0613832405589518	0.0486850342681708
MIEF1	0.0109854715720965	0.00682443666704391
mikado.WCK01-AAH20201022-F8-rsc00234G214	-0.017748314292489	0.00479731171202755
SYNGR1	-0.0152293962895417	0.0269447435026163
RPL3	0.185379710609988	0.111077954818107
LOC114088481	0.0119470217568538	0.00239456081458002
DNAL4	-0.00380992654522562	0.0291189387840291
TOMM22	0.0318426860520456	0.0649019307998962
CBY1	-0.0310524302317963	0.0565470002489988
DDX17	0.00723792645246106	0.025110991200978
KDELR3	0.0369940639859314	0.0492276463358519
mikado.WCK01-AAH20201022-F8-rsc00234G244	0.0167840617025045	0.00216621800554329
TMEM184B	0.0286693362646989	0.0147987119144786
BAIAP2L2	0.00545249364893147	0.044924194825592
PICK1	0.0148224029472298	0.0108356099862482
POLR2F	0.029330698479137	0.105850649305932
MICALL1	-0.00995245629980243	-0.0064794173192102
EIF3L	0.0380015770664736	0.0429350365678959
ANKRD54	-0.0120507751160721	0.0319613740276853
GALR3	-0.00613142097652768	0.0221827401718522
GCAT	-0.00605408078936088	0.042998162680577
TRIOBP	0.0198856785737263	0.0162130718980999
NOL12	0.0368614927277429	0.0236657038399792
LGALS1	0.0194599711980997	0.0503362764722473
PDXP	0.0180313132937066	0.00367137847352797
SH3BP1	-0.00438751147987185	0.0106852251893924
GGA1	0.0211619826038396	0.0320440879910582
CARD10	0.0296035065937626	0.035483484309308
MFNG	0.0581528733452293	-0.0172460554187826
CYTH4	0.0461239577634319	-0.00876648358004875
mikado.WCK01-AAH20201022-F8-rsc00234G285	0.0184013912308513	0.0331553622523634
KCTD17	-0.0110970541008208	0.0149365061279536
MPST	0.026365411149498	0.105291627920945
TST	0.00255629612352067	0.0287570095670144
TEX33	0.032266928427213	0.0108392733552353
NCF4	0.0351630394244026	-0.000231297057942078
IFT27	0.0130557257429093	0.00771056695976136
EIF3D	0.0524625770348091	0.0551169716723546
TXN2	0.0460265949594958	0.0747655379286046
mikado.WCK01-AAH20201022-F8-rsc00234G310	0.00273685680762173	-0.011379127615284
mikado.WCK01-AAH20201022-F8-rsc00234G311	0.00398999307292327	0.0310404575889604
MYH9	0.00670069344207967	0.0277884367127113
APOL3;APOL4;APOL1;APOL2	-0.0138647805567438	0.0446137352666793
mikado.WCK01-AAH20201022-F8-rsc00234G317	0.0300452812344913	0.033207768864043
RBFOX2	0.0124347320889636	0.0162202169473363
APOL6	0.0112756450236078	0.0264619647111853
APOL6-1	-0.00692216443979443	0.0657704456757795
RASD2	-0.0106345199061828	-0.000188065572798112
MCM5	0.0114581005828562	0.0245649672034129
HMOX1	0.0541298470322816	0.0265341885668518
TOM1	0.0259896467357	0.0416344124255783
HMGXB4	0.0201501938167126	0.0203696471269779
LARGE1	0.0256409471825825	-0.00392081716307564
LOC107139912	0.333221253612683	0.179365235464915
LOC107139913	0.196789397949956	0.195226685809533
LOC107139914	0.287925337470456	0.126058028404457
FBXO7	0.00190999935991348	0.0770498532183543
PWP1	-0.00637900533065021	0.0201375169500912
